accession,best_query,best_bits,max_fident,nearest_query,seqid_nearest,cov_nearest,low_coverage,triad_found,pocket_ok,composite,above_threshold,mean_plddt,catalytic_ser,his,acid
MGYP001062051305,8B4U,819.0,21.5,8B4U,24.74,0.944,False,True,True,-2.4733,False,,127,251,223
MGYP000524392979,8B4U,823.0,22.2,8B4U,28.97,0.788,False,True,True,-2.4761,False,,109,228,199
MGYP000665407145,8B4U,835.0,23.7,8B4U,26.15,0.918,False,True,True,-2.478,False,,126,267,240
MGYP002624181598,8B4U,833.0,22.3,8B4U,23.28,0.937,False,True,True,-2.478,False,,123,238,210
MGYP001818065523,8B4U,394.0,11.1,8B4U,22.67,0.751,False,True,True,-2.4808,False,,141,316,283
MGYP000196335176,8B4U,380.0,11.7,6EQE,30.0,0.075,True,True,True,-2.4847,False,,124,291,264
MGYP001614226872,8B4U,830.0,22.2,8B4U,25.95,0.848,False,True,True,-2.4858,False,,127,250,222
MGYP003740917275,8B4U,683.0,17.1,8B4U,23.28,0.855,False,True,True,-2.4869,False,,130,253,225
MGYP001197584628,8B4U,880.0,19.4,8B4U,30.64,0.595,False,True,True,-2.4878,False,,115,271,242
MGYP000375932159,8B4U,900.0,22.8,8B4U,29.38,0.636,False,True,True,-2.4933,False,,112,268,239
MGYP002770978974,8B4U,840.0,17.2,8B4U,23.89,0.914,False,True,True,-2.4951,False,,108,269,239
MGYP000033762042,8B4U,381.0,10.8,6EQE,33.33,0.136,True,True,True,-2.4963,False,,114,241,138
MGYP001590780536,8B4U,869.0,23.8,8B4U,29.09,0.792,False,True,True,-2.5116,False,,115,238,209
MGYP001082183099,8B4U,670.0,17.0,4CG1,26.49,0.538,False,True,True,-2.5135,False,,106,254,224
MGYP001432925658,8B4U,690.0,17.9,8B4U,21.3,0.755,False,True,True,-2.5156,False,,139,263,233
MGYP001099211123,8B4U,830.0,22.3,8B4U,28.24,0.944,False,True,True,-2.5159,False,,105,221,192
MGYP002770401113,8B4U,837.0,22.6,8B4U,24.91,0.933,False,True,True,-2.5162,False,,115,238,206
MGYP001818328215,8B4U,955.0,24.3,8B4U,28.41,0.937,False,True,True,-2.5166,False,,107,228,199
MGYP001131431905,8B4U,722.0,15.7,8B4U,23.3,0.792,False,True,True,-2.5167,False,,171,335,302
MGYP001582283933,8B4U,681.0,17.9,4WFI,41.38,0.112,True,True,True,-2.5168,False,,175,292,260
MGYP003289216451,8B4U,835.0,22.9,8B4U,27.7,0.959,False,True,True,-2.5169,False,,119,231,203
MGYP001606211289,8B4U,882.0,23.2,8B4U,26.38,0.866,False,True,True,-2.5182,False,,109,229,200
MGYP001249116759,8B4U,494.0,11.6,8B4U,21.48,0.532,False,True,True,-2.5183,False,,109,275,133
MGYP002620276121,8B4U,675.0,16.6,6EQE,24.49,0.521,False,True,True,-2.5202,False,,138,305,273
MGYP002514886214,8B4U,429.0,11.0,4CG1,40.0,0.057,True,True,True,-2.5213,False,,112,291,261
MGYP001457911694,8B4U,479.0,11.3,4EB0,50.0,0.054,True,True,True,-2.5216,False,,98,247,219
MGYP001148247562,8B4U,884.0,22.3,8B4U,25.88,0.844,False,True,True,-2.5226,False,,109,229,200
MGYP002626171263,8B4U,893.0,23.8,8B4U,29.13,0.825,False,True,True,-2.5232,False,,109,234,205
MGYP003746590047,8B4U,389.0,11.3,4EB0,20.78,0.767,False,True,True,-2.5235,False,,197,383,348
MGYP001462020619,8B4U,384.0,11.9,4EB0,38.46,0.05,True,True,True,-2.5269,False,,149,260,228
MGYP003304617813,8B4U,918.0,23.7,8B4U,26.97,0.955,False,True,True,-2.5277,False,,113,231,201
MGYP001236805531,8B4U,832.0,18.1,4CG1,23.29,0.534,False,True,True,-2.5279,False,,113,242,212
MGYP003672123651,8B4U,851.0,18.7,8B4U,24.28,0.792,False,True,True,-2.5292,False,,131,254,226
MGYP001173371925,8B4U,689.0,16.7,8B4U,21.55,0.848,False,True,True,-2.5309,False,,105,230,200
MGYP002624583362,8B4U,919.0,21.5,8B4U,26.69,0.859,False,True,True,-2.5387,False,,112,243,212
MGYP001445509370,8B4U,390.0,10.9,4WFI,27.42,0.698,False,True,True,-2.5407,False,,95,261,123
MGYP001126224673,8B4U,411.0,11.4,6EQE,55.56,0.034,True,True,True,-2.5411,False,,130,292,154
MGYP001267729831,8B4U,851.0,22.0,8B4U,23.92,0.944,False,True,True,-2.5432,False,,125,286,257
MGYP001060485053,8B4U,853.0,24.4,8B4U,28.15,0.959,False,True,True,-2.5447,False,,113,275,245
MGYP001435957697,8B4U,380.0,11.0,4CG1,50.0,0.069,True,True,True,-2.5457,False,,86,243,108
MGYP000972610835,8B4U,827.0,20.5,8B4U,27.57,0.658,False,True,True,-2.5499,False,,115,242,214
MGYP001294536237,8B4U,466.0,11.4,8B4U,53.33,0.048,True,True,True,-2.5535,False,,167,298,266
MGYP000956985950,8B4U,841.0,20.4,8B4U,22.85,0.9,False,True,True,-2.5563,False,,129,252,224
MGYP000188768506,8B4U,879.0,23.9,8B4U,26.67,0.911,False,True,True,-2.558,False,,113,233,205
MGYP000423263782,8B4U,731.0,17.6,8B4U,23.4,0.926,False,True,True,-2.5587,False,,112,234,204
MGYP000424091151,8B4U,421.0,11.2,8B4U,37.5,0.108,True,True,True,-2.5587,False,,128,284,256
MGYP000546948478,8B4U,820.0,22.6,8B4U,37.5,0.502,False,True,True,-2.5589,False,,111,271,243
MGYP002784470993,8B4U,401.0,11.2,4EB0,32.56,0.167,True,True,True,-2.5641,False,,124,402,371
MGYP000774776241,8B4U,822.0,24.4,8B4U,29.2,0.948,False,True,True,-2.5676,False,,113,231,204
MGYP000997430213,8B4U,981.0,24.4,8B4U,28.15,0.944,False,True,True,-2.5696,False,,130,250,219
MGYP000178546249,8B4U,450.0,11.5,8B4U,19.75,0.584,False,True,True,-2.5758,False,,148,232,203
MGYP000412743567,8B4U,439.0,11.8,4CG1,20.28,0.546,False,True,True,-2.5761,False,,254,391,356
MGYP001828236991,8B4U,778.0,17.1,8B4U,27.27,0.807,False,True,True,-2.577,False,,113,270,243
MGYP000517818978,8B4U,428.0,11.7,6EQE,42.11,0.072,True,True,True,-2.5826,False,,105,252,226
MGYP001374631381,8B4U,834.0,21.7,8B4U,26.02,0.87,False,True,True,-2.5857,False,,108,235,205
MGYP001490767882,8B4U,511.0,11.4,4WFI,35.48,0.116,True,True,True,-2.5861,False,,154,295,268
MGYP000932162286,8B4U,424.0,11.0,4CG1,47.37,0.073,True,True,True,-2.5868,False,,149,277,247
MGYP000933797031,8B4U,840.0,21.8,4CG1,28.83,0.584,False,True,True,-2.5884,False,,120,241,213
MGYP001003836237,8B4U,669.0,17.9,8B4U,24.12,0.613,False,True,True,-2.5897,False,,108,254,224
MGYP000449668411,8B4U,834.0,22.6,8B4U,26.35,0.922,False,True,True,-2.5907,False,,112,271,243
MGYP000956565097,8B4U,859.0,22.3,8B4U,29.81,0.929,False,True,True,-2.5913,False,,118,232,204
MGYP000676647006,8B4U,733.0,17.2,8B4U,26.47,0.502,False,True,True,-2.5926,False,,110,261,233
MGYP001213801039,8B4U,706.0,15.9,8B4U,23.98,0.784,False,True,True,-2.5928,False,,105,230,200
MGYP001791311423,8B4U,396.0,11.9,4EB0,18.49,0.508,False,True,True,-2.5928,False,,113,262,138
MGYP002400548438,8B4U,917.0,24.2,8B4U,27.76,0.926,False,True,True,-2.5948,False,,107,230,201
MGYP002277234884,8B4U,856.0,22.5,6EQE,25.32,0.509,False,True,True,-2.5949,False,,123,247,217
MGYP001615389774,8B4U,687.0,17.9,8B4U,25.77,0.911,False,True,True,-2.5962,False,,127,272,239
MGYP001279639652,8B4U,678.0,17.0,4EB0,20.39,0.636,False,True,True,-2.598,False,,339,450,418
MGYP001109694550,8B4U,873.0,22.3,8B4U,24.8,0.885,False,True,True,-2.5988,False,,106,231,203
MGYP003365143284,8B4U,823.0,22.0,8B4U,26.89,0.948,False,True,True,-2.605,False,,111,230,202
MGYP001602695296,8B4U,680.0,17.2,8B4U,24.87,0.691,False,True,True,-2.6066,False,,113,228,196
MGYP000446694307,8B4U,419.0,10.3,4EB0,36.36,0.085,True,True,True,-2.6092,False,,171,318,289
MGYP000858060110,8B4U,402.0,11.7,4CG1,40.91,0.084,True,True,True,-2.6111,False,,177,334,292
MGYP003631681939,8B4U,670.0,16.1,8B4U,29.85,0.249,True,True,True,-2.6121,False,,143,276,248
MGYP003417691414,8B4U,855.0,22.1,8B4U,26.0,0.885,False,True,True,-2.6144,False,,121,248,216
MGYP000595608726,8B4U,836.0,22.5,8B4U,26.9,0.937,False,True,True,-2.6159,False,,109,262,233
MGYP002519868230,8B4U,384.0,11.9,4WFI,41.67,0.047,True,True,True,-2.6181,False,,120,302,272
MGYP001385458666,8B4U,442.0,11.0,6EQE,37.5,0.14,True,True,True,-2.6189,False,,119,359,329
MGYP001271581856,8B4U,684.0,17.9,4EB0,24.65,0.516,False,True,True,-2.6205,False,,330,494,460
MGYP000048639161,8B4U,693.0,16.3,8B4U,19.85,0.836,False,True,True,-2.6206,False,,175,322,291
MGYP001416676819,8B4U,464.0,11.0,4WFI,43.75,0.062,True,True,True,-2.621,False,,113,264,235
MGYP001457955690,8B4U,402.0,11.2,4WFI,37.5,0.155,True,True,True,-2.6231,False,,120,325,291
MGYP001317661295,8B4U,383.0,11.7,4CG1,30.77,0.099,True,True,True,-2.6267,False,,105,269,234
MGYP000981926635,8B4U,905.0,20.7,8B4U,24.07,0.896,False,True,True,-2.6269,False,,112,222,197
MGYP003290650655,8B4U,829.0,22.0,8B4U,26.23,0.848,False,True,True,-2.6294,False,,108,231,203
MGYP001258126174,8B4U,686.0,16.6,8B4U,21.51,0.892,False,True,True,-2.6301,False,,593,700,668
MGYP000462915963,8B4U,702.0,16.9,8B4U,24.53,0.933,False,True,True,-2.6316,False,,100,223,193
MGYP001213337432,8B4U,730.0,17.0,8B4U,24.15,0.729,False,True,True,-2.6326,False,,111,228,200
MGYP001819524612,8B4U,825.0,17.9,8B4U,22.95,0.888,False,True,True,-2.638,False,,108,228,199
MGYP000324190418,8B4U,838.0,23.9,8B4U,26.87,0.967,False,True,True,-2.6392,False,,114,234,205
MGYP000146606040,8B4U,886.0,24.3,8B4U,27.78,0.959,False,True,True,-2.6437,False,,108,231,202
MGYP003345696894,8B4U,668.0,17.8,8B4U,24.11,0.792,False,True,True,-2.6461,False,,116,228,196
MGYP001110538492,8B4U,435.0,10.6,8B4U,35.29,0.178,True,True,True,-2.6485,False,,123,287,260
MGYP000377352796,8B4U,413.0,11.2,4EB0,38.71,0.12,True,True,True,-2.6492,False,,137,306,161
MGYP002661357290,8B4U,387.0,11.7,4WFI,37.93,0.112,True,True,True,-2.6523,False,,125,313,150
MGYP000160826741,8B4U,399.0,11.5,8B4U,42.11,0.056,True,True,True,-2.6525,False,,105,258,232
MGYP001193188662,8B4U,879.0,22.0,6EQE,26.8,0.547,False,True,True,-2.6582,False,,287,445,416
MGYP001025889029,8B4U,833.0,24.8,8B4U,28.0,0.959,False,True,True,-2.6628,False,,112,272,243
MGYP001288275779,8B4U,846.0,22.5,8B4U,26.32,0.922,False,True,True,-2.6631,False,,109,238,208
MGYP001248377296,8B4U,390.0,11.8,4CG1,38.71,0.115,True,True,True,-2.6643,False,,115,287,139
MGYP000235634691,8B4U,426.0,11.9,6EQE,75.0,0.03,True,True,True,-2.6649,False,,133,297,268
MGYP000459966712,8B4U,426.0,11.5,4WFI,45.45,0.085,True,True,True,-2.6659,False,,241,384,356
MGYP000949601850,8B4U,682.0,16.5,8B4U,26.17,0.502,False,True,True,-2.6669,False,,602,711,678
MGYP000506146605,8B4U,388.0,11.3,8B4U,21.28,0.665,False,True,True,-2.6678,False,,296,111,43
MGYP000462683771,8B4U,886.0,22.9,8B4U,26.59,0.926,False,True,True,-2.6706,False,,114,234,205
MGYP000667843029,8B4U,932.0,24.3,8B4U,28.1,0.881,False,True,True,-2.6707,False,,139,263,233
MGYP001347152136,8B4U,396.0,11.8,8B4U,31.03,0.104,True,True,True,-2.6734,False,,128,310,281
MGYP000313952878,8B4U,824.0,21.7,8B4U,25.0,0.937,False,True,True,-2.6789,False,,130,251,223
MGYP000554327269,8B4U,384.0,11.6,4CG1,21.48,0.542,False,True,True,-2.6794,False,,143,336,302
MGYP001791319176,8B4U,848.0,22.6,8B4U,30.22,0.784,False,True,True,-2.6821,False,,108,232,203
MGYP001061140914,8B4U,686.0,16.7,6EQE,24.53,0.562,False,True,True,-2.6853,False,,599,706,674
MGYP002621005042,8B4U,861.0,21.8,8B4U,25.7,0.855,False,True,True,-2.6857,False,,112,247,203
MGYP001123470401,8B4U,673.0,15.8,8B4U,22.44,0.788,False,True,True,-2.6867,False,,108,254,224
MGYP001581342941,8B4U,841.0,20.7,8B4U,26.97,0.851,False,True,True,-2.6874,False,,112,229,200
MGYP003607365742,8B4U,867.0,22.2,8B4U,26.22,0.944,False,True,True,-2.6897,False,,116,219,190
MGYP001822526436,8B4U,874.0,21.2,8B4U,23.62,0.929,False,True,True,-2.691,False,,117,257,217
MGYP002717602980,8B4U,669.0,16.6,4EB0,27.92,0.516,False,True,True,-2.6967,False,,153,299,268
MGYP001490089484,8B4U,853.0,22.5,8B4U,29.96,0.84,False,True,True,-2.6974,False,,103,219,190
MGYP000485776253,8B4U,417.0,11.8,6EQE,30.77,0.098,True,True,True,-2.6987,False,,90,257,229
MGYP000523518803,8B4U,411.0,11.2,6EQE,41.38,0.098,True,True,True,-2.7008,False,,104,277,126
MGYP001017868394,8B4U,671.0,17.1,8B4U,25.43,0.58,False,True,True,-2.7021,False,,113,245,215
MGYP001388110085,8B4U,672.0,17.5,8B4U,22.94,0.903,False,True,True,-2.706,False,,159,313,284
MGYP001549725361,8B4U,696.0,15.2,8B4U,24.08,0.572,False,True,True,-2.7062,False,,127,281,249
MGYP002139303319,8B4U,475.0,10.4,4CG1,38.46,0.099,True,True,True,-2.7067,False,,165,377,345
MGYP000149913438,8B4U,708.0,17.5,8B4U,26.48,0.866,False,True,True,-2.7104,False,,109,239,208
MGYP001791167597,8B4U,681.0,15.1,8B4U,25.48,0.55,False,True,True,-2.7114,False,,142,301,267
MGYP001179518254,8B4U,906.0,22.6,8B4U,31.1,0.922,False,True,True,-2.7125,False,,109,229,200
MGYP003471281305,8B4U,826.0,22.7,4WFI,27.47,0.655,False,True,True,-2.7157,False,,110,261,232
MGYP001409903212,8B4U,849.0,21.3,6EQE,24.18,0.551,False,True,True,-2.7172,False,,142,303,275
MGYP002479508338,8B4U,394.0,10.8,6EQE,71.43,0.026,True,True,True,-2.7178,False,,156,283,253
MGYP001254848426,8B4U,951.0,24.0,8B4U,28.33,0.952,False,True,True,-2.7182,False,,112,269,240
MGYP000200690497,8B4U,699.0,17.4,8B4U,22.85,0.922,False,True,True,-2.7187,False,,621,727,695
MGYP003574979114,8B4U,838.0,23.1,4CG1,24.31,0.824,False,True,True,-2.719,False,,236,398,364
MGYP003575023520,8B4U,760.0,16.8,8B4U,26.37,0.651,False,True,True,-2.7212,False,,121,271,242
MGYP001565170223,8B4U,892.0,24.4,8B4U,30.77,0.773,False,True,True,-2.7214,False,,110,266,237
MGYP000535959410,8B4U,686.0,17.6,8B4U,24.23,0.673,False,True,True,-2.7215,False,,168,348,315
MGYP002626393032,8B4U,423.0,11.9,4EB0,22.11,0.705,False,True,True,-2.7218,False,,128,308,278
MGYP000588469073,8B4U,434.0,11.9,8B4U,25.65,0.561,False,True,True,-2.725,False,,236,379,351
MGYP002622497968,8B4U,685.0,17.7,8B4U,23.46,0.844,False,True,True,-2.7251,False,,156,269,237
MGYP001394452128,8B4U,843.0,23.6,8B4U,27.34,0.926,False,True,True,-2.7266,False,,112,223,195
MGYP002522642540,8B4U,408.0,10.8,4EB0,62.5,0.031,True,True,True,-2.7291,False,,147,274,244
MGYP001559419730,8B4U,941.0,24.8,8B4U,27.41,0.911,False,True,True,-2.7315,False,,112,233,204
MGYP001567293578,8B4U,424.0,11.3,6EQE,37.5,0.151,True,True,True,-2.7341,False,,100,249,220
MGYP001226396915,6EQE,671.0,17.7,4EB0,27.83,0.74,False,True,True,-2.7376,False,,164,247,217
MGYP002785140804,8B4U,765.0,17.8,6EQE,24.31,0.521,False,True,True,-2.7401,False,,118,252,218
MGYP003684150573,8B4U,486.0,11.3,6EQE,36.36,0.083,True,True,True,-2.742,False,,106,256,227
MGYP000851927211,8B4U,831.0,19.8,8B4U,24.62,0.952,False,True,True,-2.7424,False,,253,430,396
MGYP000029317154,8B4U,687.0,16.6,8B4U,23.53,0.803,False,True,True,-2.7444,False,,619,726,694
MGYP000586441886,8B4U,853.0,22.0,8B4U,26.29,0.862,False,True,True,-2.7494,False,,121,244,216
MGYP001598812991,8B4U,923.0,21.4,8B4U,23.98,0.907,False,True,True,-2.751,False,,112,237,205
MGYP000500397400,8B4U,680.0,17.8,4EB0,24.37,0.779,False,True,True,-2.7518,False,,120,232,204
MGYP001557949757,8B4U,850.0,20.6,8B4U,25.5,0.896,False,True,True,-2.7532,False,,114,236,206
MGYP002735299293,8B4U,760.0,17.3,8B4U,25.32,0.576,False,True,True,-2.7543,False,,118,271,244
MGYP000992283498,8B4U,672.0,17.3,8B4U,21.29,0.918,False,True,True,-2.7551,False,,594,701,669
MGYP000725229970,8B4U,828.0,19.0,8B4U,21.79,0.844,False,True,True,-2.756,False,,127,282,253
MGYP002624796294,8B4U,877.0,22.4,8B4U,26.12,0.848,False,True,True,-2.7584,False,,129,253,225
MGYP001486879614,8B4U,947.0,22.8,8B4U,24.62,0.87,False,True,True,-2.7599,False,,111,237,209
MGYP003475701795,8B4U,387.0,11.2,4EB0,29.73,0.527,False,True,True,-2.7605,False,,90,244,217
MGYP003342025114,8B4U,883.0,21.7,8B4U,26.24,0.862,False,True,True,-2.7629,False,,126,251,223
MGYP003418734705,8B4U,417.0,11.5,4EB0,32.35,0.132,True,True,True,-2.7635,False,,96,242,215
MGYP000750336172,8B4U,874.0,23.1,8B4U,28.35,0.922,False,True,True,-2.7663,False,,109,229,200
MGYP000613203553,8B4U,693.0,16.8,8B4U,22.31,0.792,False,True,True,-2.7669,False,,153,277,249
MGYP001089404184,8B4U,894.0,23.3,8B4U,31.36,0.781,False,True,True,-2.7743,False,,120,288,259
MGYP001815642004,8B4U,747.0,16.8,4EB0,31.03,0.225,True,True,True,-2.7758,False,,112,269,242
MGYP000277027020,8B4U,873.0,23.8,8B4U,30.74,0.859,False,True,True,-2.7759,False,,110,237,209
MGYP001143088624,8B4U,829.0,23.4,8B4U,27.44,0.959,False,True,True,-2.7792,False,,110,212,183
MGYP003303363398,8B4U,734.0,15.5,8B4U,20.91,0.929,False,True,True,-2.7798,False,,128,250,223
MGYP003633056718,8B4U,429.0,11.0,6EQE,32.14,0.106,True,True,True,-2.7808,False,,92,239,210
MGYP001145242298,8B4U,833.0,21.4,8B4U,27.1,0.944,False,True,True,-2.7843,False,,117,220,191
MGYP001275740301,8B4U,876.0,21.3,8B4U,27.17,0.914,False,True,True,-2.7854,False,,113,242,204
MGYP000421493800,8B4U,836.0,24.9,4CG1,27.61,0.523,False,True,True,-2.7864,False,,110,209,180
MGYP001096025948,8B4U,389.0,11.8,6EQE,32.0,0.094,True,True,True,-2.787,False,,94,244,216
MGYP000124211639,8B4U,828.0,24.5,8B4U,29.95,0.777,False,True,True,-2.7886,False,,110,230,202
MGYP003290170206,8B4U,411.0,11.5,8B4U,35.71,0.138,True,True,True,-2.796,False,,99,249,123
MGYP000572009904,8B4U,846.0,23.3,8B4U,27.0,0.933,False,True,True,-2.7966,False,,162,322,294
MGYP001773254810,8B4U,837.0,20.9,8B4U,22.09,0.944,False,True,True,-2.7966,False,,103,221,194
MGYP001299676547,8B4U,817.0,20.0,8B4U,24.62,0.855,False,True,True,-2.7986,False,,123,253,218
MGYP000564574755,8B4U,388.0,11.9,4CG1,23.36,0.5,False,True,True,-2.8013,False,,156,249,222
MGYP001544312141,8B4U,725.0,15.7,8B4U,27.94,0.502,False,True,True,-2.8065,False,,113,270,243
MGYP001559894098,8B4U,396.0,11.8,6EQE,33.33,0.057,True,True,True,-2.8071,False,,152,297,264
MGYP001491081218,8B4U,389.0,11.6,8B4U,43.75,0.059,True,True,True,-2.8077,False,,102,262,234
MGYP001953443644,8B4U,505.0,11.7,4WFI,32.14,0.109,True,True,True,-2.808,False,,114,294,267
MGYP000692796352,8B4U,861.0,24.6,8B4U,26.34,0.967,False,True,True,-2.8082,False,,109,224,195
MGYP001426254682,8B4U,462.0,11.6,8B4U,46.67,0.056,True,True,True,-2.8095,False,,136,298,270
MGYP000558999796,8B4U,397.0,11.8,6EQE,43.75,0.06,True,True,True,-2.8101,False,,151,275,245
MGYP001382067902,8B4U,704.0,17.4,8B4U,23.02,0.755,False,True,True,-2.8113,False,,158,305,273
MGYP003567608319,8B4U,664.0,17.3,8B4U,21.53,0.848,False,True,True,-2.812,False,,127,281,248
MGYP003616812509,8B4U,853.0,21.7,8B4U,25.85,0.81,False,True,True,-2.8121,False,,124,248,220
MGYP001277584108,8B4U,438.0,11.9,4CG1,27.14,0.24,True,True,True,-2.818,False,,89,237,209
MGYP001048897620,8B4U,877.0,23.4,8B4U,27.87,0.885,False,True,True,-2.8198,False,,118,284,255
MGYP000736231428,8B4U,833.0,17.9,8B4U,22.13,0.844,False,True,True,-2.8225,False,,108,233,204
MGYP000319922736,8B4U,420.0,11.3,6EQE,26.92,0.196,True,True,True,-2.8245,False,,117,358,328
MGYP003430723315,8B4U,693.0,16.7,8B4U,21.03,0.758,False,True,True,-2.8258,False,,109,230,203
MGYP000503731348,8B4U,729.0,17.7,6EQE,23.19,0.513,False,True,True,-2.826,False,,120,288,255
MGYP002511745348,8B4U,672.0,17.2,8B4U,25.0,0.851,False,True,True,-2.8281,False,,200,318,289
MGYP000994502538,8B4U,841.0,18.9,8B4U,23.28,0.978,False,True,True,-2.8288,False,,119,271,242
MGYP001616211956,8B4U,910.0,20.6,8B4U,25.77,0.851,False,True,True,-2.8293,False,,116,270,238
MGYP001598703051,8B4U,382.0,11.3,8B4U,24.48,0.662,False,True,True,-2.8295,False,,174,347,315
MGYP000708997673,8B4U,852.0,23.7,8B4U,27.27,0.955,False,True,True,-2.8297,False,,111,264,235
MGYP003581478291,8B4U,813.0,19.4,4WFI,24.57,0.578,False,True,True,-2.8298,False,,123,287,252
MGYP000912936584,8B4U,848.0,23.3,6EQE,29.03,0.517,False,True,True,-2.8301,False,,158,271,243
MGYP001823176623,8B4U,903.0,24.5,8B4U,27.04,0.952,False,True,True,-2.8301,False,,132,263,232
MGYP001067787555,8B4U,400.0,11.9,8B4U,22.98,0.554,False,True,True,-2.8325,False,,97,248,220
MGYP002719262627,8B4U,422.0,11.9,4WFI,46.15,0.05,True,True,True,-2.8325,False,,148,275,245
MGYP000344950169,8B4U,414.0,11.7,4CG1,47.06,0.065,True,True,True,-2.8344,False,,88,246,113
MGYP003326779273,8B4U,867.0,20.8,8B4U,25.0,0.818,False,True,True,-2.8455,False,,109,232,203
MGYP001084933625,8B4U,788.0,17.9,4CG1,21.99,0.5,False,True,True,-2.8516,False,,107,234,204
MGYP002857593680,8B4U,832.0,20.6,8B4U,22.63,0.855,False,True,True,-2.8578,False,,110,236,205
MGYP001327973221,8B4U,939.0,23.2,8B4U,36.57,0.494,True,True,True,-2.859,False,,113,269,240
MGYP001606447528,8B4U,556.0,11.5,4CG1,64.29,0.053,True,True,True,-2.8638,False,,123,282,147
MGYP001466247493,8B4U,664.0,16.4,6EQE,24.88,0.694,False,True,True,-2.8642,False,,149,313,286
MGYP001003025682,8B4U,825.0,20.3,8B4U,30.99,0.524,False,True,True,-2.8671,False,,110,270,242
MGYP000208882653,8B4U,820.0,20.0,8B4U,24.16,0.859,False,True,True,-2.8678,False,,127,250,222
MGYP002630033625,8B4U,436.0,11.7,4WFI,23.9,0.585,False,True,True,-2.8762,False,,177,340,312
MGYP000698384096,8B4U,837.0,22.2,8B4U,26.5,0.758,False,True,True,-2.8767,False,,127,252,224
MGYP002654588902,4CG1,665.0,17.8,8B4U,22.52,0.862,False,True,True,-2.881,False,,147,266,236
MGYP002568619208,8B4U,843.0,21.4,8B4U,24.9,0.848,False,True,True,-2.8821,False,,113,231,201
MGYP001374616641,8B4U,736.0,17.9,4EB0,55.0,0.078,True,True,True,-2.8851,False,,296,477,445
MGYP001775108346,8B4U,833.0,24.5,8B4U,29.23,0.941,False,True,True,-2.8861,False,,119,234,206
MGYP000949365463,8B4U,944.0,22.3,8B4U,24.81,0.952,False,True,True,-2.8891,False,,107,230,201
MGYP001199888295,8B4U,398.0,11.3,4WFI,20.62,0.733,False,True,True,-2.8901,False,,176,319,200
MGYP000950416225,8B4U,401.0,11.5,4EB0,62.5,0.031,True,True,True,-2.8971,False,,147,275,245
MGYP003577734089,8B4U,873.0,22.4,8B4U,26.25,0.959,False,True,True,-2.8982,False,,111,272,244
MGYP001306988770,8B4U,881.0,23.1,8B4U,27.31,0.807,False,True,True,-2.902,False,,114,269,241
MGYP002511588626,8B4U,395.0,11.8,4EB0,62.5,0.031,True,True,True,-2.9146,False,,95,240,212
MGYP001070900283,8B4U,850.0,22.3,8B4U,24.51,0.941,False,True,True,-2.9156,False,,112,278,246
MGYP001774311874,8B4U,825.0,24.6,8B4U,27.31,0.963,False,True,True,-2.9168,False,,117,232,204
MGYP001373340448,8B4U,790.0,17.1,8B4U,22.39,0.892,False,True,True,-2.9169,False,,108,233,204
MGYP000571992957,8B4U,433.0,11.3,6EQE,34.78,0.087,True,True,True,-2.9195,False,,96,252,120
MGYP000034878466,8B4U,733.0,17.5,6EQE,25.14,0.577,False,True,True,-2.9217,False,,116,278,250
MGYP001131640285,8B4U,672.0,17.7,4CG1,25.61,0.546,False,True,True,-2.9267,False,,513,627,595
MGYP002632323163,4CG1,680.0,17.8,4WFI,24.4,0.791,False,True,True,-2.927,False,,242,359,329
MGYP001410136831,8B4U,887.0,19.7,8B4U,25.29,0.814,False,True,True,-2.9297,False,,142,298,269
MGYP001818772805,8B4U,419.0,11.5,4CG1,42.11,0.073,True,True,True,-2.9385,False,,95,265,119
